Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
GRIN2D	6	0.28131	0.48097	0.999995	160	3	-0.10729	0.51322	0.70972	0.922428	554	2	-0.10729	0.922428	enriched	-0.10729	0.51322	not_significant
NonTargeting_105	1	0.2819	0.28216	0.999995	161	1	-0.28003	0.7181	0.71933	0.925089	713	0	-0.28003	0.925089	enriched	-0.28003	0.7181	not_significant
NonTargeting_121	1	0.28293	0.28314	0.999995	162	1	-0.30825	0.71707	0.71827	0.925089	712	0	-0.30825	0.925089	enriched	-0.30825	0.71707	not_significant
SLC22A23	6	0.28296	0.4828	0.999995	163	3	-0.13497	0.24516	0.46209	0.913427	306	2	-0.13497	0.913427	enriched	-0.13497	0.24516	not_significant
NonTargeting_213	1	0.28983	0.2902	0.999995	164	1	-0.24559	0.71017	0.71091	0.922428	709	0	-0.24559	0.922428	enriched	-0.24559	0.71017	not_significant
NonTargeting_432	1	0.29052	0.29099	0.999995	165	1	-0.26314	0.70948	0.7102	0.922428	708	0	-0.26314	0.922428	enriched	-0.26314	0.70948	not_significant
NonTargeting_248	1	0.29362	0.29413	0.999995	166	1	-0.28925	0.70638	0.70712	0.922428	705	0	-0.28925	0.922428	enriched	-0.28925	0.70638	not_significant
DLL4	6	0.29389	0.49555	0.999995	167	3	-0.14646	0.40111	0.61995	0.913427	452	2	-0.14646	0.913427	enriched	-0.14646	0.40111	not_significant
NonTargeting_433	1	0.2981	0.29893	0.999995	168	1	-0.25087	0.7019	0.70284	0.922428	704	0	-0.25087	0.922428	enriched	-0.25087	0.7019	not_significant
NonTargeting_327	1	0.29948	0.3001	0.999995	169	1	-0.27035	0.70052	0.70151	0.922428	703	0	-0.27035	0.922428	enriched	-0.27035	0.70052	not_significant
NonTargeting_178	1	0.30086	0.30143	0.999995	170	1	-0.23806	0.69914	0.70011	0.922428	702	0	-0.23806	0.922428	enriched	-0.23806	0.69914	not_significant
OR6A2	6	0.30125	0.50479	0.999995	171	3	-0.16464	0.58243	0.74851	0.936054	604	2	-0.16464	0.936054	enriched	-0.16464	0.58243	not_significant
NonTargeting_2	1	0.30155	0.30216	0.999995	172	1	-0.27108	0.69845	0.69932	0.922428	701	0	-0.27108	0.922428	enriched	-0.27108	0.69845	not_significant
HTR3E	6	0.30259	0.50636	0.999995	173	3	0.18553	0.0059768	0.026356	0.566266	31	3	0.18553	0.566266	enriched	0.18553	0.0059768	not_significant
NonTargeting_245	1	0.30362	0.30404	0.999995	174	1	-0.24771	0.69638	0.69725	0.922102	700	0	-0.24771	0.922102	enriched	-0.24771	0.69638	not_significant
NonTargeting_165	1	0.305	0.30541	0.999995	175	1	-0.25991	0.695	0.69585	0.921619	699	0	-0.25991	0.921619	enriched	-0.25991	0.695	not_significant
OR7A2	6	0.30663	0.51124	0.999995	176	3	0.11399	0.054324	0.16472	0.862729	109	3	0.11399	0.862729	enriched	0.11399	0.054324	not_significant
NonTargeting_459	1	0.30672	0.30709	0.999995	177	1	-0.22642	0.69328	0.69426	0.920873	698	0	-0.22642	0.920873	enriched	-0.22642	0.69328	not_significant
NonTargeting_32	1	0.3081	0.30839	0.999995	178	1	-0.24824	0.6919	0.69314	0.920755	697	0	-0.24824	0.920755	enriched	-0.24824	0.6919	not_significant
KCNK16	6	0.31	0.51566	0.999995	179	3	-0.070922	0.76784	0.86663	0.999995	757	1	-0.070922	0.999995	enriched	-0.070922	0.76784	not_significant
ABCG8	6	0.31068	0.5163	0.999995	180	3	-0.026003	0.76699	0.86598	0.999995	754	2	-0.026003	0.999995	enriched	-0.026003	0.76699	not_significant
NonTargeting_342	1	0.31155	0.31179	0.999995	181	1	-0.23565	0.68845	0.68952	0.920044	695	0	-0.23565	0.920044	enriched	-0.23565	0.68845	not_significant
NonTargeting_86	1	0.3119	0.31225	0.999995	182	1	-0.23546	0.6881	0.68921	0.920044	694	0	-0.23546	0.920044	enriched	-0.23546	0.6881	not_significant
RBPJ	6	0.31339	0.51957	0.999995	183	3	-0.11257	0.962	0.96187	0.999995	791	0	-0.11257	0.999995	enriched	-0.11257	0.962	not_significant
NonTargeting_384	1	0.31397	0.31426	0.999995	184	1	-0.22159	0.68603	0.68745	0.920029	693	0	-0.22159	0.920029	enriched	-0.22159	0.68603	not_significant
NonTargeting_318	1	0.31741	0.31749	0.999995	185	1	-0.20563	0.68259	0.68404	0.916845	691	0	-0.20563	0.916845	enriched	-0.20563	0.68259	not_significant
NonTargeting_13	1	0.31845	0.31869	0.999995	186	1	-0.21558	0.68155	0.68302	0.916845	690	0	-0.21558	0.916845	enriched	-0.21558	0.68155	not_significant
EDNRA	6	0.32223	0.52977	0.999995	187	3	-0.03149	0.14713	0.33387	0.901476	212	2	-0.03149	0.901476	enriched	-0.03149	0.14713	not_significant
NonTargeting_491	1	0.32224	0.32244	0.999995	188	1	-0.21268	0.67776	0.67945	0.913427	689	0	-0.21268	0.913427	enriched	-0.21268	0.67776	not_significant
NonTargeting_497	1	0.32362	0.32392	0.999995	189	1	-0.20479	0.67638	0.67807	0.913427	688	0	-0.20479	0.913427	enriched	-0.20479	0.67638	not_significant
NonTargeting_221	1	0.325	0.32527	0.999995	190	1	-0.20148	0.675	0.67695	0.913427	687	0	-0.20148	0.913427	enriched	-0.20148	0.675	not_significant
NonTargeting_93	1	0.32603	0.32626	0.999995	191	1	-0.21905	0.67397	0.67595	0.913427	686	0	-0.21905	0.913427	enriched	-0.21905	0.67397	not_significant
NonTargeting_151	1	0.32707	0.32715	0.999995	192	1	-0.20094	0.67293	0.67499	0.913427	685	0	-0.20094	0.913427	enriched	-0.20094	0.67293	not_significant
NonTargeting_274	1	0.32776	0.32797	0.999995	193	1	-0.20881	0.67224	0.67438	0.913427	684	0	-0.20881	0.913427	enriched	-0.20881	0.67224	not_significant
NonTargeting_348	1	0.3281	0.3283	0.999995	194	1	-0.21392	0.6719	0.67406	0.913427	683	0	-0.21392	0.913427	enriched	-0.21392	0.6719	not_significant
NonTargeting_496	1	0.32983	0.33005	0.999995	195	1	-0.18774	0.67017	0.67238	0.913427	681	0	-0.18774	0.913427	enriched	-0.18774	0.67017	not_significant
KCNJ12	6	0.33066	0.53966	0.999995	196	2	0.10224	0.3722	0.59092	0.913427	426	3	0.10224	0.913427	enriched	0.10224	0.3722	not_significant
NonTargeting_336	1	0.3319	0.3321	0.999995	197	1	-0.19181	0.6681	0.67041	0.913427	680	0	-0.19181	0.913427	enriched	-0.19181	0.6681	not_significant
CHRNA3	6	0.33405	0.54221	0.999995	198	2	0.29091	0.02463	0.087204	0.77872	65	4	0.29091	0.77872	enriched	0.29091	0.02463	not_significant
NonTargeting_196	1	0.335	0.33532	0.999995	199	1	-0.19354	0.665	0.66722	0.913427	679	0	-0.19354	0.913427	enriched	-0.19354	0.665	not_significant
NonTargeting_441	1	0.33534	0.33562	0.999995	200	1	-0.17707	0.66466	0.6669	0.913427	678	0	-0.17707	0.913427	enriched	-0.17707	0.66466	not_significant
NonTargeting_449	1	0.33569	0.33598	0.999995	201	1	-0.18516	0.66431	0.66655	0.913427	677	0	-0.18516	0.913427	enriched	-0.18516	0.66431	not_significant
NonTargeting_362	1	0.33741	0.33783	0.999995	202	1	-0.19276	0.66259	0.66501	0.913427	676	0	-0.19276	0.913427	enriched	-0.19276	0.66259	not_significant
NonTargeting_410	1	0.33845	0.33887	0.999995	203	1	-0.1868	0.66155	0.66403	0.913427	675	0	-0.1868	0.913427	enriched	-0.1868	0.66155	not_significant
NonTargeting_288	1	0.34259	0.3434	0.999995	204	0	-0.17849	0.65741	0.66028	0.913427	672	0	-0.17849	0.913427	enriched	-0.17849	0.65741	not_significant
NonTargeting_300	1	0.34638	0.34713	0.999995	205	0	-0.15983	0.65362	0.65643	0.913427	669	0	-0.15983	0.913427	enriched	-0.15983	0.65362	not_significant
NonTargeting_369	1	0.34707	0.34769	0.999995	206	0	-0.16567	0.65293	0.65574	0.913427	668	0	-0.16567	0.913427	enriched	-0.16567	0.65293	not_significant
NonTargeting_371	1	0.34879	0.34938	0.999995	207	0	-0.1703	0.65121	0.65408	0.913427	667	0	-0.1703	0.913427	enriched	-0.1703	0.65121	not_significant
NonTargeting_50	1	0.34948	0.35004	0.999995	208	0	-0.1753	0.65052	0.65337	0.913427	666	0	-0.1753	0.913427	enriched	-0.1753	0.65052	not_significant
NonTargeting_337	1	0.35052	0.35127	0.999995	209	0	-0.159	0.64948	0.65253	0.913427	665	0	-0.159	0.913427	enriched	-0.159	0.64948	not_significant
NonTargeting_162	1	0.35121	0.352	0.999995	210	0	-0.17346	0.64879	0.65174	0.913427	664	0	-0.17346	0.913427	enriched	-0.17346	0.64879	not_significant
NonTargeting_126	1	0.35224	0.35309	0.999995	211	0	-0.15735	0.64776	0.6507	0.913427	663	0	-0.15735	0.913427	enriched	-0.15735	0.64776	not_significant
NonTargeting_85	1	0.35259	0.35338	0.999995	212	0	-0.16766	0.64741	0.65022	0.913427	662	0	-0.16766	0.913427	enriched	-0.16766	0.64741	not_significant
NonTargeting_218	1	0.35397	0.35476	0.999995	213	0	-0.15933	0.64603	0.64883	0.913427	661	0	-0.15933	0.913427	enriched	-0.15933	0.64603	not_significant
NonTargeting_106	1	0.35466	0.35545	0.999995	214	0	-0.16051	0.64534	0.64814	0.913427	660	0	-0.16051	0.913427	enriched	-0.16051	0.64534	not_significant
NonTargeting_74	1	0.35534	0.35596	0.999995	215	0	-0.15517	0.64466	0.64741	0.913427	659	0	-0.15517	0.913427	enriched	-0.15517	0.64466	not_significant
NonTargeting_30	1	0.35672	0.3572	0.999995	216	0	-0.16179	0.64328	0.64585	0.913427	658	0	-0.16179	0.913427	enriched	-0.16179	0.64328	not_significant
NonTargeting_129	1	0.35724	0.35767	0.999995	217	0	-0.15861	0.64276	0.6453	0.913427	656	0	-0.15861	0.913427	enriched	-0.15861	0.64276	not_significant
NonTargeting_42	1	0.35724	0.35767	0.999995	218	0	-0.15861	0.64276	0.6453	0.913427	657	0	-0.15861	0.913427	enriched	-0.15861	0.64276	not_significant
NonTargeting_0	1	0.35776	0.35812	0.999995	219	0	-0.1662	0.64224	0.64466	0.913427	655	0	-0.1662	0.913427	enriched	-0.1662	0.64224	not_significant
NonTargeting_225	1	0.35983	0.36022	0.999995	220	0	-0.1334	0.64017	0.64283	0.913427	653	0	-0.1334	0.913427	enriched	-0.1334	0.64017	not_significant
NonTargeting_181	1	0.36052	0.36083	0.999995	221	0	-0.13623	0.63948	0.64217	0.913427	652	0	-0.13623	0.913427	enriched	-0.13623	0.63948	not_significant
NonTargeting_468	1	0.36086	0.36112	0.999995	222	0	-0.14817	0.63914	0.64173	0.913427	651	0	-0.14817	0.913427	enriched	-0.14817	0.63914	not_significant
NonTargeting_340	1	0.36259	0.36289	0.999995	223	0	-0.14106	0.63741	0.63994	0.913427	650	0	-0.14106	0.913427	enriched	-0.14106	0.63741	not_significant
NonTargeting_273	1	0.36293	0.36322	0.999995	224	0	-0.13711	0.63707	0.63951	0.913427	649	0	-0.13711	0.913427	enriched	-0.13711	0.63707	not_significant
NonTargeting_310	1	0.36362	0.36399	0.999995	225	0	-0.13746	0.63638	0.63877	0.913427	648	0	-0.13746	0.913427	enriched	-0.13746	0.63638	not_significant
NonTargeting_17	1	0.36397	0.36426	0.999995	226	0	-0.13536	0.63603	0.63853	0.913427	647	0	-0.13536	0.913427	enriched	-0.13536	0.63603	not_significant
NonTargeting_160	1	0.36466	0.36493	0.999995	227	0	-0.14036	0.63534	0.63787	0.913427	646	0	-0.14036	0.913427	enriched	-0.14036	0.63534	not_significant
NonTargeting_186	1	0.36569	0.36604	0.999995	228	0	-0.12377	0.63431	0.63677	0.913427	645	0	-0.12377	0.913427	enriched	-0.12377	0.63431	not_significant
NonTargeting_127	1	0.36741	0.36786	0.999995	229	0	-0.13528	0.63259	0.63515	0.913427	643	0	-0.13528	0.913427	enriched	-0.13528	0.63259	not_significant
NonTargeting_345	1	0.36879	0.36924	0.999995	230	0	-0.11933	0.63121	0.63372	0.913427	641	0	-0.11933	0.913427	enriched	-0.11933	0.63121	not_significant
NonTargeting_320	1	0.36983	0.37024	0.999995	231	0	-0.11945	0.63017	0.63266	0.913427	640	0	-0.11945	0.913427	enriched	-0.11945	0.63017	not_significant
NonTargeting_473	1	0.37293	0.37322	0.999995	232	0	-0.12349	0.62707	0.62923	0.913427	639	0	-0.12349	0.913427	enriched	-0.12349	0.62707	not_significant
NonTargeting_421	1	0.37466	0.3751	0.999995	233	0	-0.11503	0.62534	0.62741	0.913427	638	0	-0.11503	0.913427	enriched	-0.11503	0.62534	not_significant
NonTargeting_62	1	0.37638	0.37688	0.999995	234	0	-0.11548	0.62362	0.62566	0.913427	637	0	-0.11548	0.913427	enriched	-0.11548	0.62362	not_significant
NonTargeting_461	1	0.3781	0.37864	0.999995	235	0	-0.098563	0.6219	0.62379	0.913427	636	0	-0.098563	0.913427	enriched	-0.098563	0.6219	not_significant
NonTargeting_486	1	0.38121	0.38178	0.999995	236	0	-0.097033	0.61879	0.62056	0.913427	635	0	-0.097033	0.913427	enriched	-0.097033	0.61879	not_significant
NonTargeting_453	1	0.38293	0.38345	0.999995	237	0	-0.099401	0.61707	0.61892	0.913427	634	0	-0.099401	0.913427	enriched	-0.099401	0.61707	not_significant
NonTargeting_141	1	0.38397	0.38454	0.999995	238	0	-0.093977	0.61603	0.61792	0.913427	633	0	-0.093977	0.913427	enriched	-0.093977	0.61603	not_significant
NonTargeting_438	1	0.38466	0.38527	0.999995	239	0	-0.10423	0.61534	0.61705	0.913427	631	0	-0.10423	0.913427	enriched	-0.10423	0.61534	not_significant
NonTargeting_149	1	0.38672	0.38723	0.999995	240	0	-0.09931	0.61328	0.61495	0.913427	630	0	-0.09931	0.913427	enriched	-0.09931	0.61328	not_significant
NonTargeting_237	1	0.38914	0.38982	0.999995	241	0	-0.092373	0.61086	0.61254	0.913427	629	0	-0.092373	0.913427	enriched	-0.092373	0.61086	not_significant
NonTargeting_406	1	0.38948	0.39012	0.999995	242	0	-0.091594	0.61052	0.61228	0.913427	628	0	-0.091594	0.913427	enriched	-0.091594	0.61052	not_significant
NonTargeting_375	1	0.39086	0.39141	0.999995	243	0	-0.082009	0.60914	0.61089	0.913427	626	0	-0.082009	0.913427	enriched	-0.082009	0.60914	not_significant
NonTargeting_382	1	0.39259	0.39312	0.999995	244	0	-0.083729	0.60741	0.60901	0.913427	625	0	-0.083729	0.913427	enriched	-0.083729	0.60741	not_significant
NonTargeting_90	1	0.39293	0.3934	0.999995	245	0	-0.076741	0.60707	0.60873	0.913427	624	0	-0.076741	0.913427	enriched	-0.076741	0.60707	not_significant
NonTargeting_389	1	0.39397	0.39439	0.999995	246	0	-0.080963	0.60603	0.60776	0.913427	623	0	-0.080963	0.913427	enriched	-0.080963	0.60603	not_significant
NonTargeting_278	1	0.395	0.39551	0.999995	247	0	-0.07131	0.605	0.60682	0.913427	622	0	-0.07131	0.913427	enriched	-0.07131	0.605	not_significant
NonTargeting_488	1	0.39672	0.39725	0.999995	248	0	-0.071956	0.60328	0.60505	0.913427	621	0	-0.071956	0.913427	enriched	-0.071956	0.60328	not_significant
NonTargeting_154	1	0.39879	0.39923	0.999995	249	0	-0.072521	0.60121	0.60283	0.913427	620	0	-0.072521	0.913427	enriched	-0.072521	0.60121	not_significant
NonTargeting_398	1	0.40052	0.40079	0.999995	250	0	-0.071488	0.59948	0.6011	0.913427	619	0	-0.071488	0.913427	enriched	-0.071488	0.59948	not_significant
NonTargeting_194	1	0.40155	0.40187	0.999995	251	0	-0.071858	0.59845	0.59993	0.913427	618	0	-0.071858	0.913427	enriched	-0.071858	0.59845	not_significant
NonTargeting_265	1	0.40259	0.40279	0.999995	252	0	-0.067564	0.59741	0.59888	0.913427	617	0	-0.067564	0.913427	enriched	-0.067564	0.59741	not_significant
NonTargeting_125	1	0.40293	0.40315	0.999995	253	0	-0.065373	0.59707	0.59843	0.913427	616	0	-0.065373	0.913427	enriched	-0.065373	0.59707	not_significant
NonTargeting_493	1	0.40328	0.40343	0.999995	254	0	-0.070155	0.59672	0.59807	0.913427	615	0	-0.070155	0.913427	enriched	-0.070155	0.59672	not_significant
NonTargeting_101	1	0.40466	0.40461	0.999995	255	0	-0.062054	0.59534	0.5966	0.913427	614	0	-0.062054	0.913427	enriched	-0.062054	0.59534	not_significant
NonTargeting_180	1	0.40569	0.40563	0.999995	256	0	-0.064355	0.59431	0.59538	0.913427	613	0	-0.064355	0.913427	enriched	-0.064355	0.59431	not_significant
NonTargeting_355	1	0.40845	0.40849	0.999995	257	0	-0.055542	0.59155	0.59265	0.913427	611	0	-0.055542	0.913427	enriched	-0.055542	0.59155	not_significant
NonTargeting_31	1	0.41017	0.41059	0.999995	258	0	-0.061803	0.58983	0.591	0.913427	610	0	-0.061803	0.913427	enriched	-0.061803	0.58983	not_significant
NonTargeting_403	1	0.41086	0.41127	0.999995	259	0	-0.055294	0.58914	0.59016	0.913427	609	0	-0.055294	0.913427	enriched	-0.055294	0.58914	not_significant
NonTargeting_498	1	0.415	0.4153	0.999995	260	0	-0.04578	0.585	0.58614	0.913427	607	0	-0.04578	0.913427	enriched	-0.04578	0.585	not_significant
NonTargeting_24	1	0.41569	0.41604	0.999995	261	0	-0.041569	0.58431	0.58532	0.913427	606	0	-0.041569	0.913427	enriched	-0.041569	0.58431	not_significant
NonTargeting_306	1	0.41638	0.41664	0.999995	262	0	-0.040163	0.58362	0.58478	0.913427	605	0	-0.040163	0.913427	enriched	-0.040163	0.58362	not_significant
NonTargeting_21	1	0.41879	0.41906	0.999995	263	0	-0.041835	0.58121	0.58225	0.913427	603	0	-0.041835	0.913427	enriched	-0.041835	0.58121	not_significant
NonTargeting_28	1	0.42017	0.42058	0.999995	264	0	-0.036336	0.57983	0.58094	0.913427	602	0	-0.036336	0.913427	enriched	-0.036336	0.57983	not_significant
NonTargeting_219	1	0.42052	0.42093	0.999995	265	0	-0.034716	0.57948	0.58054	0.913427	601	0	-0.034716	0.913427	enriched	-0.034716	0.57948	not_significant
NonTargeting_321	1	0.4219	0.42227	0.999995	266	0	-0.033493	0.5781	0.57886	0.913427	600	0	-0.033493	0.913427	enriched	-0.033493	0.5781	not_significant
NonTargeting_27	1	0.425	0.4253	0.999995	267	0	-0.03135	0.575	0.5757	0.913427	599	0	-0.03135	0.913427	enriched	-0.03135	0.575	not_significant
NonTargeting_166	1	0.42569	0.42587	0.999995	268	0	-0.030014	0.57431	0.57511	0.913427	598	0	-0.030014	0.913427	enriched	-0.030014	0.57431	not_significant
NonTargeting_44	1	0.42603	0.42628	0.999995	269	0	-0.031116	0.57397	0.57473	0.913427	597	0	-0.031116	0.913427	enriched	-0.031116	0.57397	not_significant
NonTargeting_229	1	0.42638	0.42664	0.999995	270	0	-0.028984	0.57362	0.57437	0.913427	596	0	-0.028984	0.913427	enriched	-0.028984	0.57362	not_significant
NonTargeting_34	1	0.4281	0.42827	0.999995	271	0	-0.027728	0.5719	0.57263	0.913427	595	0	-0.027728	0.913427	enriched	-0.027728	0.5719	not_significant
NonTargeting_447	1	0.42845	0.42857	0.999995	272	0	-0.0288	0.57155	0.57232	0.913427	594	0	-0.0288	0.913427	enriched	-0.0288	0.57155	not_significant
NonTargeting_275	1	0.42948	0.4296	0.999995	273	0	-0.028173	0.57052	0.57133	0.913427	593	0	-0.028173	0.913427	enriched	-0.028173	0.57052	not_significant
NonTargeting_210	1	0.43052	0.43065	0.999995	274	0	-0.0257	0.56948	0.57033	0.913427	592	0	-0.0257	0.913427	enriched	-0.0257	0.56948	not_significant
NonTargeting_234	1	0.43121	0.43137	0.999995	275	0	-0.024043	0.56879	0.56975	0.913427	591	0	-0.024043	0.913427	enriched	-0.024043	0.56879	not_significant
NonTargeting_370	1	0.43155	0.43161	0.999995	276	0	-0.021566	0.56845	0.56946	0.913427	590	0	-0.021566	0.913427	enriched	-0.021566	0.56845	not_significant
CD34	6	0.43181	0.60841	0.999995	277	2	0.12364	0.94804	0.94836	0.999995	788	1	0.12364	0.999995	enriched	0.12364	0.94804	not_significant
NonTargeting_363	1	0.4319	0.43201	0.999995	278	0	-0.021447	0.5681	0.56917	0.913427	589	0	-0.021447	0.913427	enriched	-0.021447	0.5681	not_significant
NonTargeting_279	1	0.43241	0.4325	0.999995	279	0	-0.022008	0.56759	0.56854	0.913427	588	0	-0.022008	0.913427	enriched	-0.022008	0.56759	not_significant
NonTargeting_280	1	0.43328	0.43346	0.999995	280	0	-0.020179	0.56672	0.56769	0.913427	587	0	-0.020179	0.913427	enriched	-0.020179	0.56672	not_significant
NonTargeting_108	1	0.43603	0.43637	0.999995	281	0	-0.017351	0.56397	0.56508	0.913427	586	0	-0.017351	0.913427	enriched	-0.017351	0.56397	not_significant
NonTargeting_200	1	0.43672	0.43704	0.999995	282	0	-0.015605	0.56328	0.56426	0.913427	585	0	-0.015605	0.913427	enriched	-0.015605	0.56328	not_significant
NonTargeting_367	1	0.43776	0.4382	0.999995	283	0	-0.014693	0.56224	0.56324	0.913427	584	0	-0.014693	0.913427	enriched	-0.014693	0.56224	not_significant
NonTargeting_266	1	0.4381	0.43849	0.999995	284	0	-0.014528	0.5619	0.56286	0.913427	583	0	-0.014528	0.913427	enriched	-0.014528	0.5619	not_significant
NonTargeting_7	1	0.43879	0.43906	0.999995	285	0	-0.011402	0.56121	0.56208	0.913427	582	0	-0.011402	0.913427	enriched	-0.011402	0.56121	not_significant
NonTargeting_64	1	0.43948	0.43971	0.999995	286	0	-0.010964	0.56052	0.56129	0.913427	581	0	-0.010964	0.913427	enriched	-0.010964	0.56052	not_significant
NonTargeting_19	1	0.44052	0.4406	0.999995	287	0	-0.010529	0.55948	0.56032	0.913427	580	0	-0.010529	0.913427	enriched	-0.010529	0.55948	not_significant
NonTargeting_184	1	0.44086	0.44101	0.999995	288	0	-0.010108	0.55914	0.55997	0.913427	579	0	-0.010108	0.913427	enriched	-0.010108	0.55914	not_significant
NonTargeting_67	1	0.44293	0.4432	0.999995	289	0	-0.0075753	0.55707	0.55769	0.913427	578	0	-0.0075753	0.913427	enriched	-0.0075753	0.55707	not_significant
NonTargeting_356	1	0.44328	0.44353	0.999995	290	0	-0.0071489	0.55672	0.55729	0.913427	577	0	-0.0071489	0.913427	enriched	-0.0071489	0.55672	not_significant
SLC6A15	6	0.44508	0.61836	0.999995	291	2	-0.012721	0.69019	0.81442	0.964361	696	2	-0.012721	0.964361	enriched	-0.012721	0.69019	not_significant
NonTargeting_82	1	0.44603	0.44609	0.999995	292	0	-0.0013831	0.55397	0.55453	0.913427	576	0	-0.0013831	0.913427	enriched	-0.0013831	0.55397	not_significant
NonTargeting_315	1	0.44776	0.44784	0.999995	293	0	0.0022302	0.55224	0.55275	0.913427	575	0	0.0022302	0.913427	enriched	0.0022302	0.55224	not_significant
NonTargeting_137	1	0.45086	0.45079	0.999995	294	0	0.0053943	0.54914	0.54939	0.913427	574	0	0.0053943	0.913427	enriched	0.0053943	0.54914	not_significant
NonTargeting_63	1	0.45155	0.45157	0.999995	295	0	0.0056252	0.54845	0.54868	0.913427	573	0	0.0056252	0.913427	enriched	0.0056252	0.54845	not_significant
NonTargeting_254	1	0.45259	0.45269	0.999995	296	0	0.0067962	0.54741	0.54776	0.913427	572	0	0.0067962	0.913427	enriched	0.0067962	0.54741	not_significant
NonTargeting_415	1	0.455	0.45515	0.999995	297	0	0.01135	0.545	0.54515	0.913427	571	0	0.01135	0.913427	enriched	0.01135	0.545	not_significant
NonTargeting_456	1	0.45845	0.45841	0.999995	298	0	0.016272	0.54155	0.54156	0.913427	570	0	0.016272	0.913427	enriched	0.016272	0.54155	not_significant
SLC22A10	6	0.4591	0.62841	0.999995	299	2	0.055866	0.33732	0.55709	0.913427	393	3	0.055866	0.913427	enriched	0.055866	0.33732	not_significant
NonTargeting_173	1	0.46431	0.46437	0.999995	300	0	0.021235	0.53569	0.53553	0.913427	569	0	0.021235	0.913427	enriched	0.021235	0.53569	not_significant
NonTargeting_424	1	0.4681	0.46783	0.999995	301	0	0.025677	0.5319	0.53195	0.913427	567	0	0.025677	0.913427	enriched	0.025677	0.5319	not_significant
NonTargeting_252	1	0.46845	0.46821	0.999995	302	0	0.025691	0.53155	0.53158	0.913427	566	0	0.025691	0.913427	enriched	0.025691	0.53155	not_significant
TAS2R27	6	0.46974	0.63601	0.999995	303	2	0.20349	0.084212	0.22195	0.862729	141	3	0.20349	0.862729	enriched	0.20349	0.084212	not_significant
NonTargeting_267	1	0.47121	0.47106	0.999995	304	0	0.030951	0.52879	0.52867	0.913427	565	0	0.030951	0.913427	enriched	0.030951	0.52879	not_significant
NonTargeting_29	1	0.47259	0.47243	0.999995	305	0	0.03078	0.52741	0.5274	0.913427	564	0	0.03078	0.913427	enriched	0.03078	0.52741	not_significant
NonTargeting_479	1	0.47328	0.47315	0.999995	306	0	0.034253	0.52672	0.52682	0.913427	563	0	0.034253	0.913427	enriched	0.034253	0.52672	not_significant
NonTargeting_51	1	0.47362	0.47337	0.999995	307	0	0.033705	0.52638	0.5265	0.913427	562	0	0.033705	0.913427	enriched	0.033705	0.52638	not_significant
NonTargeting_131	1	0.47638	0.47645	0.999995	308	0	0.034731	0.52362	0.52386	0.913427	560	0	0.034731	0.913427	enriched	0.034731	0.52362	not_significant
NonTargeting_148	1	0.48017	0.48027	0.999995	309	0	0.035705	0.51983	0.51971	0.913427	559	0	0.035705	0.913427	enriched	0.035705	0.51983	not_significant
NonTargeting_5	1	0.48328	0.48328	0.999995	310	0	0.041862	0.51672	0.51658	0.913427	557	0	0.041862	0.913427	enriched	0.041862	0.51672	not_significant
NonTargeting_159	1	0.48638	0.48632	0.999995	311	0	0.04637	0.51362	0.51349	0.913427	556	0	0.04637	0.913427	enriched	0.04637	0.51362	not_significant
NonTargeting_179	1	0.48672	0.48668	0.999995	312	0	0.045694	0.51328	0.51311	0.913427	555	0	0.045694	0.913427	enriched	0.045694	0.51328	not_significant
THY1	6	0.4868	0.64798	0.999995	313	2	0.060113	0.4496	0.66807	0.913427	495	3	0.060113	0.913427	enriched	0.060113	0.4496	not_significant
NonTargeting_284	1	0.4881	0.48808	0.999995	314	0	0.045264	0.5119	0.51188	0.913427	553	0	0.045264	0.913427	enriched	0.045264	0.5119	not_significant
NonTargeting_428	1	0.48879	0.48882	0.999995	315	0	0.049237	0.51121	0.5111	0.913427	551	0	0.049237	0.913427	enriched	0.049237	0.51121	not_significant
NonTargeting_416	1	0.48914	0.48903	0.999995	316	0	0.050189	0.51086	0.51077	0.913427	550	0	0.050189	0.913427	enriched	0.050189	0.51086	not_significant
NonTargeting_457	1	0.49293	0.49275	0.999995	317	0	0.054599	0.50707	0.50716	0.913427	547	0	0.054599	0.913427	enriched	0.054599	0.50707	not_significant
NonTargeting_446	1	0.49397	0.49373	0.999995	318	0	0.060569	0.50603	0.5061	0.913427	546	0	0.060569	0.913427	enriched	0.060569	0.50603	not_significant
NonTargeting_409	1	0.495	0.49475	0.999995	319	0	0.055799	0.505	0.50499	0.913427	544	0	0.055799	0.913427	enriched	0.055799	0.505	not_significant
ITGB5	6	0.49727	0.6556	0.999995	320	2	0.025753	0.92937	0.93451	0.999995	787	1	0.025753	0.999995	enriched	0.025753	0.92937	not_significant
NonTargeting_197	1	0.49914	0.49908	0.999995	321	0	0.059019	0.50086	0.50088	0.913427	542	0	0.059019	0.913427	enriched	0.059019	0.50086	not_significant
STK11	6	0.49968	0.65732	0.999995	322	2	0.21781	0.27279	0.49098	0.913427	333	3	0.21781	0.913427	enriched	0.21781	0.27279	not_significant
