Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
GDF2	6	0.28527	0.48547	0.999995	160	3	-0.14857	0.98492	0.98481	0.999995	792	0	-0.14857	0.999995	enriched	-0.14857	0.98492	not_significant
NonTargeting_410	1	0.28672	0.28712	0.999995	161	1	-0.31588	0.71328	0.71428	0.904461	718	0	-0.31588	0.904461	enriched	-0.31588	0.71328	not_significant
NonTargeting_434	1	0.2881	0.28854	0.999995	162	1	-0.3342	0.7119	0.71283	0.904461	717	0	-0.3342	0.904461	enriched	-0.3342	0.7119	not_significant
NonTargeting_440	1	0.28879	0.28923	0.999995	163	1	-0.28437	0.71121	0.71212	0.904461	716	0	-0.28437	0.904461	enriched	-0.28437	0.71121	not_significant
NonTargeting_211	1	0.28983	0.2902	0.999995	164	1	-0.31194	0.71017	0.71091	0.904461	715	0	-0.31194	0.904461	enriched	-0.31194	0.71017	not_significant
IGF1	6	0.2919	0.49323	0.999995	165	3	-0.16792	0.063428	0.18842	0.853524	126	2	-0.16792	0.853524	enriched	-0.16792	0.063428	not_significant
NonTargeting_98	1	0.29397	0.29453	0.999995	166	1	-0.2816	0.70603	0.70683	0.904016	714	0	-0.2816	0.904016	enriched	-0.2816	0.70603	not_significant
NonTargeting_356	1	0.29638	0.29725	0.999995	167	1	-0.29284	0.70362	0.70455	0.902395	713	0	-0.29284	0.902395	enriched	-0.29284	0.70362	not_significant
NonTargeting_425	1	0.29983	0.30041	0.999995	168	1	-0.25486	0.70017	0.70118	0.89936	711	0	-0.25486	0.89936	enriched	-0.25486	0.70017	not_significant
NonTargeting_375	1	0.30086	0.30143	0.999995	169	1	-0.2632	0.69914	0.70011	0.89936	710	0	-0.2632	0.89936	enriched	-0.2632	0.69914	not_significant
NonTargeting_294	1	0.30293	0.30341	0.999995	170	1	-0.26672	0.69707	0.69792	0.899053	709	0	-0.26672	0.899053	enriched	-0.26672	0.69707	not_significant
SMAD2	6	0.30326	0.50721	0.999995	171	3	-0.17472	0.94079	0.94536	0.999995	787	1	-0.17472	0.999995	enriched	-0.17472	0.94079	not_significant
NonTargeting_83	1	0.30741	0.30776	0.999995	172	1	-0.24403	0.69259	0.69374	0.894961	708	0	-0.24403	0.894961	enriched	-0.24403	0.69259	not_significant
NonTargeting_326	1	0.30776	0.30809	0.999995	173	1	-0.25619	0.69224	0.69349	0.894961	707	0	-0.25619	0.894961	enriched	-0.25619	0.69224	not_significant
NonTargeting_459	1	0.30845	0.30865	0.999995	174	1	-0.22357	0.69155	0.6928	0.894961	706	0	-0.22357	0.894961	enriched	-0.22357	0.69155	not_significant
NonTargeting_383	1	0.31052	0.31079	0.999995	175	1	-0.22746	0.68948	0.69072	0.894961	705	0	-0.22746	0.894961	enriched	-0.22746	0.68948	not_significant
NonTargeting_395	1	0.31121	0.31147	0.999995	176	1	-0.22483	0.68879	0.6899	0.894961	704	0	-0.22483	0.894961	enriched	-0.22483	0.68879	not_significant
NonTargeting_380	1	0.31155	0.31179	0.999995	177	1	-0.24643	0.68845	0.68952	0.894961	703	0	-0.24643	0.894961	enriched	-0.24643	0.68845	not_significant
NonTargeting_32	1	0.31362	0.31401	0.999995	178	1	-0.23878	0.68638	0.68776	0.894961	702	0	-0.23878	0.894961	enriched	-0.23878	0.68638	not_significant
KCNK12	6	0.31407	0.52032	0.999995	179	3	-0.15852	0.59201	0.76485	0.920597	632	1	-0.15852	0.920597	enriched	-0.15852	0.59201	not_significant
ARF	6	0.31474	0.52102	0.999995	180	3	-0.0046087	0.70029	0.82618	0.964238	712	2	-0.0046087	0.964238	enriched	-0.0046087	0.70029	not_significant
DRD4	6	0.31746	0.52395	0.999995	181	3	-0.063592	0.43278	0.6535	0.887407	502	1	-0.063592	0.887407	enriched	-0.063592	0.43278	not_significant
GRIN2D	6	0.32018	0.52745	0.999995	182	3	-0.0023366	0.42603	0.64677	0.887407	498	3	-0.0023366	0.887407	enriched	-0.0023366	0.42603	not_significant
NonTargeting_170	1	0.32052	0.32094	0.999995	183	1	-0.21351	0.67948	0.68095	0.893929	701	0	-0.21351	0.893929	enriched	-0.21351	0.67948	not_significant
NonTargeting_168	1	0.32086	0.32128	0.999995	184	1	-0.221	0.67914	0.68066	0.893929	700	0	-0.221	0.893929	enriched	-0.221	0.67914	not_significant
NonTargeting_389	1	0.32121	0.3216	0.999995	185	1	-0.22455	0.67879	0.68032	0.893929	699	0	-0.22455	0.893929	enriched	-0.22455	0.67879	not_significant
NonTargeting_480	1	0.3219	0.32214	0.999995	186	1	-0.19983	0.6781	0.67975	0.893929	698	0	-0.19983	0.893929	enriched	-0.19983	0.6781	not_significant
NonTargeting_280	1	0.32224	0.32244	0.999995	187	1	-0.21352	0.67776	0.67945	0.893929	697	0	-0.21352	0.893929	enriched	-0.21352	0.67776	not_significant
NonTargeting_7	1	0.32362	0.32392	0.999995	188	1	-0.21301	0.67638	0.67807	0.893929	696	0	-0.21301	0.893929	enriched	-0.21301	0.67638	not_significant
NonTargeting_461	1	0.32397	0.32429	0.999995	189	1	-0.19314	0.67603	0.67771	0.893929	695	0	-0.19314	0.893929	enriched	-0.19314	0.67603	not_significant
SMAD1	6	0.32702	0.53538	0.999995	190	3	-0.13957	0.62331	0.78216	0.927807	660	1	-0.13957	0.927807	enriched	-0.13957	0.62331	not_significant
NonTargeting_449	1	0.33121	0.33137	0.999995	191	1	-0.18985	0.66879	0.67111	0.893929	694	0	-0.18985	0.893929	enriched	-0.18985	0.66879	not_significant
NonTargeting_290	1	0.33155	0.3317	0.999995	192	1	-0.19091	0.66845	0.67068	0.893929	693	0	-0.19091	0.893929	enriched	-0.19091	0.66845	not_significant
NonTargeting_374	1	0.33672	0.33715	0.999995	193	1	-0.17675	0.66328	0.66561	0.890805	692	0	-0.17675	0.890805	enriched	-0.17675	0.66328	not_significant
NonTargeting_338	1	0.33879	0.3393	0.999995	194	0	-0.18894	0.66121	0.66356	0.889394	691	0	-0.18894	0.889394	enriched	-0.18894	0.66121	not_significant
NonTargeting_451	1	0.34155	0.34216	0.999995	195	0	-0.17195	0.65845	0.66109	0.887407	690	0	-0.17195	0.887407	enriched	-0.17195	0.65845	not_significant
NonTargeting_486	1	0.3419	0.34244	0.999995	196	0	-0.15994	0.6581	0.66084	0.887407	689	0	-0.15994	0.887407	enriched	-0.15994	0.6581	not_significant
NonTargeting_469	1	0.34259	0.3434	0.999995	197	0	-0.14474	0.65741	0.66028	0.887407	688	0	-0.14474	0.887407	enriched	-0.14474	0.65741	not_significant
NonTargeting_146	1	0.34328	0.34421	0.999995	198	0	-0.16729	0.65672	0.65961	0.887407	687	0	-0.16729	0.887407	enriched	-0.16729	0.65672	not_significant
NonTargeting_119	1	0.34362	0.34457	0.999995	199	0	-0.16634	0.65638	0.65931	0.887407	686	0	-0.16634	0.887407	enriched	-0.16634	0.65638	not_significant
NonTargeting_140	1	0.34534	0.34616	0.999995	200	0	-0.14597	0.65466	0.6575	0.887407	685	0	-0.14597	0.887407	enriched	-0.14597	0.65466	not_significant
NonTargeting_408	1	0.34603	0.3468	0.999995	201	0	-0.14999	0.65397	0.65679	0.887407	684	0	-0.14999	0.887407	enriched	-0.14999	0.65397	not_significant
NonTargeting_404	1	0.34707	0.34769	0.999995	202	0	-0.15621	0.65293	0.65574	0.887407	683	0	-0.15621	0.887407	enriched	-0.15621	0.65293	not_significant
NonTargeting_258	1	0.34914	0.34964	0.999995	203	0	-0.16134	0.65086	0.65374	0.887407	682	0	-0.16134	0.887407	enriched	-0.16134	0.65086	not_significant
NonTargeting_439	1	0.34983	0.35043	0.999995	204	0	-0.14105	0.65017	0.65309	0.887407	681	0	-0.14105	0.887407	enriched	-0.14105	0.65017	not_significant
NonTargeting_465	1	0.35017	0.35087	0.999995	205	0	-0.16044	0.64983	0.65281	0.887407	680	0	-0.16044	0.887407	enriched	-0.16044	0.64983	not_significant
NonTargeting_126	1	0.35155	0.35238	0.999995	206	0	-0.14901	0.64845	0.65148	0.887407	679	0	-0.14901	0.887407	enriched	-0.14901	0.64845	not_significant
NonTargeting_175	1	0.35603	0.35663	0.999995	207	0	-0.1355	0.64397	0.64653	0.887407	678	0	-0.1355	0.887407	enriched	-0.1355	0.64397	not_significant
NonTargeting_456	1	0.35707	0.3575	0.999995	208	0	-0.14039	0.64293	0.64543	0.887407	677	0	-0.14039	0.887407	enriched	-0.14039	0.64293	not_significant
NonTargeting_391	1	0.3581	0.35846	0.999995	209	0	-0.13996	0.6419	0.64439	0.887407	676	0	-0.13996	0.887407	enriched	-0.13996	0.6419	not_significant
NonTargeting_281	1	0.35948	0.35984	0.999995	210	0	-0.13451	0.64052	0.64303	0.887407	675	0	-0.13451	0.887407	enriched	-0.13451	0.64052	not_significant
NonTargeting_432	1	0.36017	0.36052	0.999995	211	0	-0.12617	0.63983	0.64254	0.887407	674	0	-0.12617	0.887407	enriched	-0.12617	0.63983	not_significant
NonTargeting_40	1	0.36259	0.36289	0.999995	212	0	-0.15271	0.63741	0.63994	0.887407	673	0	-0.15271	0.887407	enriched	-0.15271	0.63741	not_significant
NonTargeting_221	1	0.36293	0.36322	0.999995	213	0	-0.12795	0.63707	0.63951	0.887407	672	0	-0.12795	0.887407	enriched	-0.12795	0.63707	not_significant
NonTargeting_337	1	0.36362	0.36399	0.999995	214	0	-0.13016	0.63638	0.63877	0.887407	670	0	-0.13016	0.887407	enriched	-0.13016	0.63638	not_significant
NonTargeting_125	1	0.36431	0.36461	0.999995	215	0	-0.12701	0.63569	0.6382	0.887407	669	0	-0.12701	0.887407	enriched	-0.12701	0.63569	not_significant
NonTargeting_200	1	0.36672	0.36706	0.999995	216	0	-0.12423	0.63328	0.63586	0.887407	668	0	-0.12423	0.887407	enriched	-0.12423	0.63328	not_significant
NonTargeting_207	1	0.3681	0.36855	0.999995	217	0	-0.12116	0.6319	0.63437	0.887407	667	0	-0.12116	0.887407	enriched	-0.12116	0.6319	not_significant
NonTargeting_348	1	0.37155	0.37182	0.999995	218	0	-0.1227	0.62845	0.63065	0.887407	666	0	-0.1227	0.887407	enriched	-0.1227	0.62845	not_significant
NonTargeting_435	1	0.37259	0.37289	0.999995	219	0	-0.11042	0.62741	0.62959	0.887407	665	0	-0.11042	0.887407	enriched	-0.11042	0.62741	not_significant
NonTargeting_312	1	0.37466	0.3751	0.999995	220	0	-0.11141	0.62534	0.62741	0.887407	664	0	-0.11141	0.887407	enriched	-0.11141	0.62534	not_significant
NonTargeting_341	1	0.37534	0.37576	0.999995	221	0	-0.10901	0.62466	0.62667	0.887407	663	0	-0.10901	0.887407	enriched	-0.10901	0.62466	not_significant
NonTargeting_424	1	0.37569	0.37613	0.999995	222	0	-0.11201	0.62431	0.62638	0.887407	662	0	-0.11201	0.887407	enriched	-0.11201	0.62431	not_significant
NonTargeting_188	1	0.37603	0.37655	0.999995	223	0	-0.11818	0.62397	0.62605	0.887407	661	0	-0.11818	0.887407	enriched	-0.11818	0.62397	not_significant
NonTargeting_262	1	0.37672	0.37727	0.999995	224	0	-0.10478	0.62328	0.62524	0.887407	659	0	-0.10478	0.887407	enriched	-0.10478	0.62328	not_significant
NonTargeting_143	1	0.37776	0.37823	0.999995	225	0	-0.10573	0.62224	0.62414	0.887407	658	0	-0.10573	0.887407	enriched	-0.10573	0.62224	not_significant
NonTargeting_12	1	0.37845	0.37909	0.999995	226	0	-0.10577	0.62155	0.62353	0.887407	657	0	-0.10577	0.887407	enriched	-0.10577	0.62155	not_significant
NonTargeting_496	1	0.37948	0.38007	0.999995	227	0	-0.092364	0.62052	0.6223	0.887407	656	0	-0.092364	0.887407	enriched	-0.092364	0.62052	not_significant
NonTargeting_300	1	0.37983	0.38042	0.999995	228	0	-0.09379	0.62017	0.62196	0.887407	655	0	-0.09379	0.887407	enriched	-0.09379	0.62017	not_significant
NonTargeting_477	1	0.38052	0.38107	0.999995	229	0	-0.092491	0.61948	0.62123	0.887407	654	0	-0.092491	0.887407	enriched	-0.092491	0.61948	not_significant
NonTargeting_400	1	0.38362	0.38415	0.999995	230	0	-0.093562	0.61638	0.61828	0.887407	653	0	-0.093562	0.887407	enriched	-0.093562	0.61638	not_significant
NonTargeting_138	1	0.38431	0.38487	0.999995	231	0	-0.099443	0.61569	0.61744	0.887407	652	0	-0.099443	0.887407	enriched	-0.099443	0.61569	not_significant
NonTargeting_268	1	0.385	0.3856	0.999995	232	0	-0.092699	0.615	0.61668	0.887407	651	0	-0.092699	0.887407	enriched	-0.092699	0.615	not_significant
NonTargeting_295	1	0.38534	0.38594	0.999995	233	0	-0.10164	0.61466	0.61642	0.887407	650	0	-0.10164	0.887407	enriched	-0.10164	0.61466	not_significant
NonTargeting_35	1	0.38776	0.38845	0.999995	234	0	-0.085853	0.61224	0.61385	0.887407	649	0	-0.085853	0.887407	enriched	-0.085853	0.61224	not_significant
NonTargeting_2	1	0.38914	0.38982	0.999995	235	0	-0.088209	0.61086	0.61254	0.887407	648	0	-0.088209	0.887407	enriched	-0.088209	0.61086	not_significant
NonTargeting_457	1	0.39328	0.39371	0.999995	236	0	-0.080537	0.60672	0.60836	0.887407	645	0	-0.080537	0.887407	enriched	-0.080537	0.60672	not_significant
NonTargeting_150	1	0.39431	0.39473	0.999995	237	0	-0.069071	0.60569	0.60744	0.887407	644	0	-0.069071	0.887407	enriched	-0.069071	0.60569	not_significant
NonTargeting_37	1	0.39638	0.3968	0.999995	238	0	-0.076997	0.60362	0.60541	0.887407	643	0	-0.076997	0.887407	enriched	-0.076997	0.60362	not_significant
NonTargeting_34	1	0.39672	0.39725	0.999995	239	0	-0.072425	0.60328	0.60505	0.887407	642	0	-0.072425	0.887407	enriched	-0.072425	0.60328	not_significant
NonTargeting_279	1	0.39845	0.39901	0.999995	240	0	-0.073212	0.60155	0.60317	0.887407	641	0	-0.073212	0.887407	enriched	-0.073212	0.60155	not_significant
NonTargeting_192	1	0.39879	0.39923	0.999995	241	0	-0.069047	0.60121	0.60283	0.887407	640	0	-0.069047	0.887407	enriched	-0.069047	0.60121	not_significant
NonTargeting_499	1	0.40155	0.40187	0.999995	242	0	-0.069657	0.59845	0.59993	0.887407	639	0	-0.069657	0.887407	enriched	-0.069657	0.59845	not_significant
NonTargeting_273	1	0.40293	0.40315	0.999995	243	0	-0.062025	0.59707	0.59843	0.887407	638	0	-0.062025	0.887407	enriched	-0.062025	0.59707	not_significant
NonTargeting_212	1	0.40362	0.40371	0.999995	244	0	-0.062283	0.59638	0.59762	0.887407	637	0	-0.062283	0.887407	enriched	-0.062283	0.59638	not_significant
NonTargeting_36	1	0.40466	0.40461	0.999995	245	0	-0.055014	0.59534	0.5966	0.887407	635	0	-0.055014	0.887407	enriched	-0.055014	0.59534	not_significant
NonTargeting_239	1	0.40707	0.40714	0.999995	246	0	-0.055209	0.59293	0.59415	0.887407	634	0	-0.055209	0.887407	enriched	-0.055209	0.59293	not_significant
NonTargeting_64	1	0.40741	0.40756	0.999995	247	0	-0.058872	0.59259	0.59378	0.887407	633	0	-0.058872	0.887407	enriched	-0.058872	0.59259	not_significant
NonTargeting_322	1	0.4081	0.40816	0.999995	248	0	-0.059579	0.5919	0.59297	0.887407	631	0	-0.059579	0.887407	enriched	-0.059579	0.5919	not_significant
NonTargeting_222	1	0.40845	0.40849	0.999995	249	0	-0.059638	0.59155	0.59265	0.887407	630	0	-0.059638	0.887407	enriched	-0.059638	0.59155	not_significant
NonTargeting_96	1	0.41017	0.41059	0.999995	250	0	-0.052787	0.58983	0.591	0.887407	629	0	-0.052787	0.887407	enriched	-0.052787	0.58983	not_significant
NonTargeting_45	1	0.41431	0.41464	0.999995	251	0	-0.053816	0.58569	0.58683	0.887407	627	0	-0.053816	0.887407	enriched	-0.053816	0.58569	not_significant
NonTargeting_203	1	0.41569	0.41604	0.999995	252	0	-0.048359	0.58431	0.58532	0.887407	626	0	-0.048359	0.887407	enriched	-0.048359	0.58431	not_significant
NonTargeting_416	1	0.41776	0.41808	0.999995	253	0	-0.046674	0.58224	0.58331	0.887407	625	0	-0.046674	0.887407	enriched	-0.046674	0.58224	not_significant
NonTargeting_94	1	0.41879	0.41906	0.999995	254	0	-0.048403	0.58121	0.58225	0.887407	624	0	-0.048403	0.887407	enriched	-0.048403	0.58121	not_significant
NonTargeting_394	1	0.41914	0.4196	0.999995	255	0	-0.040071	0.58086	0.58184	0.887407	623	0	-0.040071	0.887407	enriched	-0.040071	0.58086	not_significant
NonTargeting_155	1	0.41948	0.41996	0.999995	256	0	-0.049862	0.58052	0.58155	0.887407	622	0	-0.049862	0.887407	enriched	-0.049862	0.58052	not_significant
NonTargeting_133	1	0.42017	0.42058	0.999995	257	0	-0.041686	0.57983	0.58094	0.887407	621	0	-0.041686	0.887407	enriched	-0.041686	0.57983	not_significant
NonTargeting_468	1	0.42086	0.42124	0.999995	258	0	-0.044613	0.57914	0.58009	0.887407	620	0	-0.044613	0.887407	enriched	-0.044613	0.57914	not_significant
NonTargeting_318	1	0.42466	0.42497	0.999995	259	0	-0.03391	0.57534	0.57604	0.887407	619	0	-0.03391	0.887407	enriched	-0.03391	0.57534	not_significant
NonTargeting_382	1	0.42534	0.4256	0.999995	260	0	-0.037655	0.57466	0.57542	0.887407	618	0	-0.037655	0.887407	enriched	-0.037655	0.57466	not_significant
NonTargeting_412	1	0.42603	0.42628	0.999995	261	0	-0.035598	0.57397	0.57473	0.887407	617	0	-0.035598	0.887407	enriched	-0.035598	0.57397	not_significant
NonTargeting_372	1	0.42638	0.42664	0.999995	262	0	-0.036749	0.57362	0.57437	0.887407	616	0	-0.036749	0.887407	enriched	-0.036749	0.57362	not_significant
NonTargeting_317	1	0.42672	0.42704	0.999995	263	0	-0.035271	0.57328	0.57403	0.887407	614	0	-0.035271	0.887407	enriched	-0.035271	0.57328	not_significant
OR8A2	6	0.42764	0.60463	0.999995	264	2	0.10405	0.31543	0.54277	0.885525	394	3	0.10405	0.885525	enriched	0.10405	0.31543	not_significant
NonTargeting_328	1	0.42845	0.42857	0.999995	265	0	-0.032777	0.57155	0.57232	0.887407	613	0	-0.032777	0.887407	enriched	-0.032777	0.57155	not_significant
NonTargeting_93	1	0.43086	0.43103	0.999995	266	0	-0.030803	0.56914	0.57002	0.887407	612	0	-0.030803	0.887407	enriched	-0.030803	0.56914	not_significant
NonTargeting_316	1	0.43293	0.4331	0.999995	267	0	-0.026172	0.56707	0.56796	0.887407	611	0	-0.026172	0.887407	enriched	-0.026172	0.56707	not_significant
NonTargeting_220	1	0.435	0.43531	0.999995	268	0	-0.024593	0.565	0.56601	0.887407	609	0	-0.024593	0.887407	enriched	-0.024593	0.565	not_significant
NonTargeting_186	1	0.43534	0.43567	0.999995	269	0	-0.022442	0.56466	0.56567	0.887407	608	0	-0.022442	0.887407	enriched	-0.022442	0.56466	not_significant
NonTargeting_261	1	0.43983	0.44001	0.999995	270	0	-0.020922	0.56017	0.56101	0.885525	607	0	-0.020922	0.885525	enriched	-0.020922	0.56017	not_significant
NonTargeting_388	1	0.44017	0.44035	0.999995	271	0	-0.018084	0.55983	0.56067	0.885525	606	0	-0.018084	0.885525	enriched	-0.018084	0.55983	not_significant
NonTargeting_488	1	0.44052	0.4406	0.999995	272	0	-0.018403	0.55948	0.56032	0.885525	605	0	-0.018403	0.885525	enriched	-0.018403	0.55948	not_significant
NonTargeting_265	1	0.44328	0.44353	0.999995	273	0	-0.014662	0.55672	0.55729	0.885525	604	0	-0.014662	0.885525	enriched	-0.014662	0.55672	not_significant
NonTargeting_26	1	0.44397	0.44412	0.999995	274	0	-0.013973	0.55603	0.5566	0.885525	603	0	-0.013973	0.885525	enriched	-0.013973	0.55603	not_significant
NonTargeting_476	1	0.445	0.44509	0.999995	275	0	-0.011812	0.555	0.55558	0.885525	602	0	-0.011812	0.885525	enriched	-0.011812	0.555	not_significant
NonTargeting_256	1	0.44603	0.44609	0.999995	276	0	-0.0097239	0.55397	0.55453	0.885525	601	0	-0.0097239	0.885525	enriched	-0.0097239	0.55397	not_significant
NonTargeting_154	1	0.44672	0.44687	0.999995	277	0	-0.0087442	0.55328	0.5538	0.885525	600	0	-0.0087442	0.885525	enriched	-0.0087442	0.55328	not_significant
NonTargeting_272	1	0.44741	0.44752	0.999995	278	0	-0.0081243	0.55259	0.55304	0.885525	599	0	-0.0081243	0.885525	enriched	-0.0081243	0.55259	not_significant
NonTargeting_331	1	0.4481	0.44824	0.999995	279	0	-0.006463	0.5519	0.5523	0.885525	598	0	-0.006463	0.885525	enriched	-0.006463	0.5519	not_significant
NonTargeting_202	1	0.45052	0.45053	0.999995	280	0	-0.0018573	0.54948	0.5497	0.885525	597	0	-0.0018573	0.885525	enriched	-0.0018573	0.54948	not_significant
NonTargeting_333	1	0.45121	0.45122	0.999995	281	0	-0.0015131	0.54879	0.54904	0.885525	596	0	-0.0015131	0.885525	enriched	-0.0015131	0.54879	not_significant
NonTargeting_184	1	0.45224	0.4523	0.999995	282	0	-0.00065351	0.54776	0.54801	0.885525	595	0	-0.00065351	0.885525	enriched	-0.00065351	0.54776	not_significant
NonTargeting_493	1	0.45534	0.45549	0.999995	283	0	0.004143	0.54466	0.54479	0.885525	594	0	0.004143	0.885525	enriched	0.004143	0.54466	not_significant
NonTargeting_147	1	0.45638	0.45649	0.999995	284	0	0.0054175	0.54362	0.54367	0.885525	593	0	0.0054175	0.885525	enriched	0.0054175	0.54362	not_significant
NonTargeting_291	1	0.45948	0.4595	0.999995	285	0	0.0087982	0.54052	0.54055	0.885525	592	0	0.0087982	0.885525	enriched	0.0087982	0.54052	not_significant
NonTargeting_63	1	0.45983	0.45988	0.999995	286	0	0.0092776	0.54017	0.54018	0.885525	591	0	0.0092776	0.885525	enriched	0.0092776	0.54017	not_significant
SMAD5	6	0.45992	0.62839	0.999995	287	2	0.14366	0.17965	0.38934	0.864375	259	3	0.14366	0.864375	enriched	0.14366	0.17965	not_significant
NonTargeting_204	1	0.46017	0.46024	0.999995	288	0	0.0091428	0.53983	0.53972	0.885525	590	0	0.0091428	0.885525	enriched	0.0091428	0.53983	not_significant
SLC22A9	6	0.46074	0.62889	0.999995	289	2	0.17016	0.41747	0.63875	0.887407	490	3	0.17016	0.887407	enriched	0.17016	0.41747	not_significant
NonTargeting_487	1	0.46121	0.46101	0.999995	290	0	0.010989	0.53879	0.53856	0.885525	588	0	0.010989	0.885525	enriched	0.010989	0.53879	not_significant
NonTargeting_22	1	0.46155	0.46144	0.999995	291	0	0.013001	0.53845	0.5383	0.885525	587	0	0.013001	0.885525	enriched	0.013001	0.53845	not_significant
NonTargeting_327	1	0.46328	0.46331	0.999995	292	0	0.012318	0.53672	0.53655	0.885525	586	0	0.012318	0.885525	enriched	0.012318	0.53672	not_significant
NonTargeting_228	1	0.465	0.46501	0.999995	293	0	0.015884	0.535	0.53482	0.885525	585	0	0.015884	0.885525	enriched	0.015884	0.535	not_significant
NonTargeting_460	1	0.46534	0.46529	0.999995	294	0	0.015265	0.53466	0.53443	0.885525	584	0	0.015265	0.885525	enriched	0.015265	0.53466	not_significant
NonTargeting_1	1	0.46741	0.46711	0.999995	295	0	0.020845	0.53259	0.53247	0.885525	583	0	0.020845	0.885525	enriched	0.020845	0.53259	not_significant
NonTargeting_428	1	0.46776	0.4675	0.999995	296	0	0.019165	0.53224	0.5322	0.885525	582	0	0.019165	0.885525	enriched	0.019165	0.53224	not_significant
NonTargeting_330	1	0.46948	0.46918	0.999995	297	0	0.020971	0.53052	0.53057	0.885525	581	0	0.020971	0.885525	enriched	0.020971	0.53052	not_significant
NonTargeting_151	1	0.46983	0.46963	0.999995	298	0	0.02162	0.53017	0.53012	0.885525	580	0	0.02162	0.885525	enriched	0.02162	0.53017	not_significant
NonTargeting_342	1	0.47017	0.46999	0.999995	299	0	0.021928	0.52983	0.52983	0.885525	579	0	0.021928	0.885525	enriched	0.021928	0.52983	not_significant
CHRNA3	6	0.47464	0.63903	0.999995	300	2	0.46438	0.018657	0.069099	0.694926	55	4	0.46438	0.694926	enriched	0.46438	0.018657	not_significant
NonTargeting_246	1	0.47534	0.47542	0.999995	301	0	0.027113	0.52466	0.52476	0.885525	578	0	0.027113	0.885525	enriched	0.027113	0.52466	not_significant
NonTargeting_134	1	0.47603	0.47601	0.999995	302	0	0.029135	0.52397	0.52418	0.885525	577	0	0.029135	0.885525	enriched	0.029135	0.52397	not_significant
NonTargeting_437	1	0.47983	0.4799	0.999995	303	0	0.031627	0.52017	0.52009	0.885525	576	0	0.031627	0.885525	enriched	0.031627	0.52017	not_significant
NonTargeting_321	1	0.48017	0.48027	0.999995	304	0	0.03289	0.51983	0.51971	0.885525	575	0	0.03289	0.885525	enriched	0.03289	0.51983	not_significant
ARNT	6	0.48114	0.64333	0.999995	305	2	0.091579	0.28461	0.51262	0.885525	366	3	0.091579	0.885525	enriched	0.091579	0.28461	not_significant
NonTargeting_23	1	0.48121	0.48117	0.999995	306	0	0.032802	0.51879	0.51859	0.885525	574	0	0.032802	0.885525	enriched	0.032802	0.51879	not_significant
NonTargeting_430	1	0.48224	0.4823	0.999995	307	0	0.036998	0.51776	0.51761	0.885525	573	0	0.036998	0.885525	enriched	0.036998	0.51776	not_significant
NonTargeting_242	1	0.48328	0.48328	0.999995	308	0	0.040079	0.51672	0.51658	0.885525	572	0	0.040079	0.885525	enriched	0.040079	0.51672	not_significant
NonTargeting_124	1	0.48431	0.48433	0.999995	309	0	0.040442	0.51569	0.51551	0.885525	571	0	0.040442	0.885525	enriched	0.040442	0.51569	not_significant
NonTargeting_6	1	0.48569	0.48574	0.999995	310	0	0.040705	0.51431	0.51412	0.885525	570	0	0.040705	0.885525	enriched	0.040705	0.51431	not_significant
NonTargeting_197	1	0.48603	0.48607	0.999995	311	0	0.04074	0.51397	0.51377	0.885525	569	0	0.04074	0.885525	enriched	0.04074	0.51397	not_significant
NonTargeting_106	1	0.48948	0.48932	0.999995	312	0	0.046823	0.51052	0.51046	0.885525	568	0	0.046823	0.885525	enriched	0.046823	0.51052	not_significant
NonTargeting_198	1	0.48983	0.48962	0.999995	313	0	0.047765	0.51017	0.51018	0.885525	567	0	0.047765	0.885525	enriched	0.047765	0.51017	not_significant
NonTargeting_193	1	0.49052	0.49042	0.999995	314	0	0.046011	0.50948	0.50958	0.885525	566	0	0.046011	0.885525	enriched	0.046011	0.50948	not_significant
NonTargeting_377	1	0.49086	0.49079	0.999995	315	0	0.048732	0.50914	0.50924	0.885525	565	0	0.048732	0.885525	enriched	0.048732	0.50914	not_significant
BOK	6	0.49245	0.6515	0.999995	316	2	-0.029172	0.032985	0.11327	0.744567	85	2	-0.029172	0.744567	enriched	-0.029172	0.032985	not_significant
NonTargeting_139	1	0.50397	0.50416	0.999995	317	0	0.067592	0.49603	0.49582	0.884753	561	0	0.067592	0.884753	enriched	0.067592	0.49603	not_significant
NonTargeting_74	1	0.50431	0.50443	0.999995	318	0	0.065967	0.49569	0.49541	0.884753	560	0	0.065967	0.884753	enriched	0.065967	0.49569	not_significant
NonTargeting_483	1	0.50466	0.50475	0.999995	319	0	0.065248	0.49534	0.49501	0.884753	559	0	0.065248	0.884753	enriched	0.065248	0.49534	not_significant
NonTargeting_267	1	0.505	0.50499	0.999995	320	0	0.067797	0.495	0.49475	0.884753	558	0	0.067797	0.884753	enriched	0.067797	0.495	not_significant
NonTargeting_29	1	0.50534	0.50541	0.999995	321	0	0.065366	0.49466	0.49442	0.884753	557	0	0.065366	0.884753	enriched	0.065366	0.49466	not_significant
