Gene	Num_sgRNAs	RRA_Score_Neg	PValue_Neg	FDR_Neg	Rank_Neg	neg|goodsgrna	LFC_Neg	RRA_Score_Pos	PValue_Pos	FDR_Pos	Rank_Pos	pos|goodsgrna	LFC_Pos	FDR	Direction	logFC	RRA_Score	Significance
NonTargeting_36	1	0.28569	0.2859	0.999995	160	0	-0.34529	0.71431	0.71537	0.934064	694	0	-0.34529	0.934064	enriched	-0.34529	0.71431	not_significant
NonTargeting_61	1	0.28983	0.29013	0.999995	161	0	-0.31945	0.71017	0.71089	0.932654	691	0	-0.31945	0.932654	enriched	-0.31945	0.71017	not_significant
NonTargeting_186	1	0.2919	0.29221	0.999995	162	0	-0.32277	0.7081	0.70871	0.931303	690	0	-0.32277	0.931303	enriched	-0.32277	0.7081	not_significant
NonTargeting_416	1	0.29259	0.2929	0.999995	163	0	-0.30369	0.70741	0.70805	0.931303	689	0	-0.30369	0.931303	enriched	-0.30369	0.70741	not_significant
NonTargeting_250	1	0.29466	0.29523	0.999995	164	0	-0.30606	0.70534	0.70627	0.931303	688	0	-0.30606	0.931303	enriched	-0.30606	0.70534	not_significant
NonTargeting_305	1	0.29672	0.29751	0.999995	165	0	-0.31276	0.70328	0.70415	0.931303	687	0	-0.31276	0.931303	enriched	-0.31276	0.70328	not_significant
NonTargeting_198	1	0.29707	0.29782	0.999995	166	0	-0.31145	0.70293	0.70375	0.931303	686	0	-0.31145	0.931303	enriched	-0.31145	0.70293	not_significant
NonTargeting_374	1	0.29983	0.30034	0.999995	167	0	-0.30014	0.70017	0.70118	0.931303	685	0	-0.30014	0.931303	enriched	-0.30014	0.70017	not_significant
NonTargeting_119	1	0.30017	0.30066	0.999995	168	0	-0.30819	0.69983	0.70077	0.931303	684	0	-0.30819	0.931303	enriched	-0.30819	0.69983	not_significant
NonTargeting_463	1	0.30293	0.30334	0.999995	169	0	-0.30295	0.69707	0.69792	0.931303	682	0	-0.30295	0.931303	enriched	-0.30295	0.69707	not_significant
NonTargeting_208	1	0.305	0.30534	0.999995	170	0	-0.29614	0.695	0.69586	0.931303	680	0	-0.29614	0.931303	enriched	-0.29614	0.695	not_significant
NonTargeting_115	1	0.30603	0.30635	0.999995	171	0	-0.28819	0.69397	0.69479	0.931303	679	0	-0.28819	0.931303	enriched	-0.28819	0.69397	not_significant
NonTargeting_167	1	0.30672	0.30704	0.999995	172	0	-0.28929	0.69328	0.69424	0.931303	678	0	-0.28929	0.931303	enriched	-0.28929	0.69328	not_significant
NonTargeting_449	1	0.30707	0.30742	0.999995	173	0	-0.29359	0.69293	0.69398	0.931303	677	0	-0.29359	0.931303	enriched	-0.29359	0.69293	not_significant
NonTargeting_313	1	0.3081	0.30833	0.999995	174	0	-0.28079	0.6919	0.69313	0.931303	676	0	-0.28079	0.931303	enriched	-0.28079	0.6919	not_significant
NonTargeting_18	1	0.3119	0.31218	0.999995	175	0	-0.27875	0.6881	0.6892	0.929953	675	0	-0.27875	0.929953	enriched	-0.27875	0.6881	not_significant
NonTargeting_362	1	0.31741	0.31743	0.999995	176	0	-0.2652	0.68259	0.68399	0.924307	673	0	-0.2652	0.924307	enriched	-0.2652	0.68259	not_significant
NonTargeting_197	1	0.31776	0.31795	0.999995	177	0	-0.26583	0.68224	0.68368	0.924307	672	0	-0.26583	0.924307	enriched	-0.26583	0.68224	not_significant
NonTargeting_347	1	0.31948	0.31977	0.999995	178	0	-0.26313	0.68052	0.68212	0.924307	671	0	-0.26313	0.924307	enriched	-0.26313	0.68052	not_significant
NonTargeting_448	1	0.32086	0.32119	0.999995	179	0	-0.26739	0.67914	0.68059	0.923884	670	0	-0.26739	0.923884	enriched	-0.26739	0.67914	not_significant
NonTargeting_156	1	0.3219	0.32205	0.999995	180	0	-0.26211	0.6781	0.67969	0.923884	669	0	-0.26211	0.923884	enriched	-0.26211	0.6781	not_significant
NonTargeting_259	1	0.32328	0.32346	0.999995	181	0	-0.25391	0.67672	0.6783	0.923884	668	0	-0.25391	0.923884	enriched	-0.25391	0.67672	not_significant
NonTargeting_192	1	0.32638	0.32648	0.999995	182	0	-0.2572	0.67362	0.67552	0.922563	667	0	-0.2572	0.922563	enriched	-0.2572	0.67362	not_significant
CNN1	6	0.32643	0.47757	0.999995	183	2	-0.29477	0.66524	0.7155	0.934064	661	1	-0.29477	0.934064	enriched	-0.29477	0.66524	not_significant
NonTargeting_344	1	0.32845	0.3285	0.999995	184	0	-0.23773	0.67155	0.67364	0.921396	666	0	-0.23773	0.921396	enriched	-0.23773	0.67155	not_significant
NonTargeting_13	1	0.33121	0.33132	0.999995	185	0	-0.23898	0.66879	0.67102	0.919202	665	0	-0.23898	0.919202	enriched	-0.23898	0.66879	not_significant
NonTargeting_31	1	0.3319	0.33205	0.999995	186	0	-0.23541	0.6681	0.67033	0.919202	663	0	-0.23541	0.919202	enriched	-0.23541	0.6681	not_significant
NonTargeting_152	1	0.33328	0.3334	0.999995	187	0	-0.23948	0.66672	0.66883	0.919202	662	0	-0.23948	0.919202	enriched	-0.23948	0.66672	not_significant
NonTargeting_28	1	0.34155	0.34206	0.999995	188	0	-0.21943	0.65845	0.66097	0.913781	660	0	-0.21943	0.913781	enriched	-0.21943	0.65845	not_significant
NonTargeting_354	1	0.34362	0.34446	0.999995	189	0	-0.21458	0.65638	0.65918	0.912709	659	0	-0.21458	0.912709	enriched	-0.21458	0.65638	not_significant
NonTargeting_277	1	0.34431	0.34513	0.999995	190	0	-0.21769	0.65569	0.65845	0.912709	658	0	-0.21769	0.912709	enriched	-0.21769	0.65569	not_significant
NonTargeting_235	1	0.34466	0.34545	0.999995	191	0	-0.21488	0.65534	0.65804	0.912709	657	0	-0.21488	0.912709	enriched	-0.21488	0.65534	not_significant
NonTargeting_94	1	0.34603	0.3467	0.999995	192	0	-0.20923	0.65397	0.65667	0.912709	656	0	-0.20923	0.912709	enriched	-0.20923	0.65397	not_significant
GRIA2	6	0.34845	0.49692	0.999995	193	2	0.32731	0.046072	0.12853	0.869752	75	4	0.32731	0.869752	enriched	0.32731	0.046072	not_significant
NonTargeting_56	1	0.34948	0.34992	0.999995	194	0	-0.20742	0.65052	0.65327	0.91254	653	0	-0.20742	0.91254	enriched	-0.20742	0.65052	not_significant
NonTargeting_433	1	0.34983	0.35031	0.999995	195	0	-0.2018	0.65017	0.65299	0.91254	652	0	-0.2018	0.91254	enriched	-0.2018	0.65017	not_significant
NonTargeting_328	1	0.35534	0.35582	0.999995	196	0	-0.20221	0.64466	0.6473	0.907431	648	0	-0.20221	0.907431	enriched	-0.20221	0.64466	not_significant
NonTargeting_150	1	0.35569	0.35622	0.999995	197	0	-0.19544	0.64431	0.64693	0.907431	647	0	-0.19544	0.907431	enriched	-0.19544	0.64431	not_significant
NonTargeting_343	1	0.3581	0.35836	0.999995	198	0	-0.18957	0.6419	0.64427	0.906506	646	0	-0.18957	0.906506	enriched	-0.18957	0.6419	not_significant
NonTargeting_482	1	0.35914	0.35941	0.999995	199	0	-0.19151	0.64086	0.64325	0.906506	645	0	-0.19151	0.906506	enriched	-0.19151	0.64086	not_significant
NonTargeting_212	1	0.36017	0.36042	0.999995	200	0	-0.17871	0.63983	0.64242	0.906506	644	0	-0.17871	0.906506	enriched	-0.17871	0.63983	not_significant
NonTargeting_310	1	0.36086	0.36102	0.999995	201	0	-0.17926	0.63914	0.64162	0.906506	643	0	-0.17926	0.906506	enriched	-0.17926	0.63914	not_significant
NonTargeting_269	1	0.36328	0.36353	0.999995	202	0	-0.17734	0.63672	0.63905	0.906327	642	0	-0.17734	0.906327	enriched	-0.17734	0.63672	not_significant
NonTargeting_291	1	0.36397	0.36415	0.999995	203	0	-0.17533	0.63603	0.63844	0.906327	641	0	-0.17533	0.906327	enriched	-0.17533	0.63603	not_significant
NonTargeting_207	1	0.36569	0.36594	0.999995	204	0	-0.17094	0.63431	0.63669	0.906327	640	0	-0.17094	0.906327	enriched	-0.17094	0.63431	not_significant
NonTargeting_252	1	0.36603	0.36622	0.999995	205	0	-0.17372	0.63397	0.63634	0.906327	639	0	-0.17372	0.906327	enriched	-0.17372	0.63397	not_significant
NonTargeting_100	1	0.36638	0.36669	0.999995	206	0	-0.17197	0.63362	0.63605	0.906327	638	0	-0.17197	0.906327	enriched	-0.17197	0.63362	not_significant
NonTargeting_480	1	0.3681	0.36845	0.999995	207	0	-0.16802	0.6319	0.63427	0.906327	637	0	-0.16802	0.906327	enriched	-0.16802	0.6319	not_significant
NonTargeting_122	1	0.36914	0.36951	0.999995	208	0	-0.16263	0.63086	0.63328	0.906327	636	0	-0.16263	0.906327	enriched	-0.16263	0.63086	not_significant
NonTargeting_201	1	0.37155	0.37174	0.999995	209	0	-0.16065	0.62845	0.63055	0.906327	635	0	-0.16065	0.906327	enriched	-0.16065	0.62845	not_significant
NonTargeting_1	1	0.37362	0.37388	0.999995	210	0	-0.16521	0.62638	0.62838	0.906321	634	0	-0.16521	0.906321	enriched	-0.16521	0.62638	not_significant
NonTargeting_260	1	0.37672	0.37718	0.999995	211	0	-0.15331	0.62328	0.62512	0.904608	633	0	-0.15331	0.904608	enriched	-0.15331	0.62328	not_significant
NonTargeting_392	1	0.37879	0.37939	0.999995	212	0	-0.15891	0.62121	0.62303	0.904608	632	0	-0.15891	0.904608	enriched	-0.15891	0.62121	not_significant
NonTargeting_434	1	0.37983	0.38033	0.999995	213	0	-0.15037	0.62017	0.62184	0.904608	631	0	-0.15037	0.904608	enriched	-0.15037	0.62017	not_significant
NonTargeting_89	1	0.38086	0.38138	0.999995	214	0	-0.1509	0.61914	0.62076	0.904608	630	0	-0.1509	0.904608	enriched	-0.1509	0.61914	not_significant
NonTargeting_253	1	0.38121	0.38173	0.999995	215	0	-0.15059	0.61879	0.62044	0.904608	629	0	-0.15059	0.904608	enriched	-0.15059	0.61879	not_significant
NonTargeting_92	1	0.38224	0.38275	0.999995	216	0	-0.1492	0.61776	0.6195	0.904608	628	0	-0.1492	0.904608	enriched	-0.1492	0.61776	not_significant
NonTargeting_314	1	0.38431	0.38481	0.999995	217	0	-0.14698	0.61569	0.61732	0.904608	627	0	-0.14698	0.904608	enriched	-0.14698	0.61569	not_significant
NonTargeting_341	1	0.385	0.38555	0.999995	218	0	-0.13905	0.615	0.61655	0.904608	626	0	-0.13905	0.904608	enriched	-0.13905	0.615	not_significant
NonTargeting_46	1	0.38845	0.38911	0.999995	219	0	-0.13382	0.61155	0.61304	0.904608	625	0	-0.13382	0.904608	enriched	-0.13382	0.61155	not_significant
NonTargeting_244	1	0.38948	0.39006	0.999995	220	0	-0.13001	0.61052	0.61213	0.904608	624	0	-0.13001	0.904608	enriched	-0.13001	0.61052	not_significant
NonTargeting_339	1	0.39362	0.39396	0.999995	221	0	-0.12477	0.60638	0.60792	0.904608	623	0	-0.12477	0.904608	enriched	-0.12477	0.60638	not_significant
NonTargeting_39	1	0.39397	0.39435	0.999995	222	0	-0.1309	0.60603	0.60764	0.904608	622	0	-0.1309	0.904608	enriched	-0.1309	0.60603	not_significant
NonTargeting_86	1	0.39431	0.39469	0.999995	223	0	-0.12399	0.60569	0.6073	0.904608	621	0	-0.12399	0.904608	enriched	-0.12399	0.60569	not_significant
HTR2A	6	0.3958	0.53968	0.999995	224	2	-0.3071	0.93675	0.93668	0.999995	793	0	-0.3071	0.999995	enriched	-0.3071	0.93675	not_significant
NonTargeting_83	1	0.39638	0.39674	0.999995	225	0	-0.12382	0.60362	0.60527	0.904608	620	0	-0.12382	0.904608	enriched	-0.12382	0.60362	not_significant
NonTargeting_288	1	0.39672	0.39719	0.999995	226	0	-0.11986	0.60328	0.60491	0.904608	619	0	-0.11986	0.904608	enriched	-0.11986	0.60328	not_significant
NonTargeting_9	1	0.3981	0.39863	0.999995	227	0	-0.11611	0.6019	0.60339	0.904608	618	0	-0.11611	0.904608	enriched	-0.11611	0.6019	not_significant
NonTargeting_97	1	0.39845	0.39897	0.999995	228	0	-0.11448	0.60155	0.60302	0.904608	617	0	-0.11448	0.904608	enriched	-0.11448	0.60155	not_significant
NonTargeting_171	1	0.40155	0.40181	0.999995	229	0	-0.11382	0.59845	0.59977	0.904608	616	0	-0.11382	0.904608	enriched	-0.11382	0.59845	not_significant
NonTargeting_21	1	0.40293	0.40311	0.999995	230	0	-0.11282	0.59707	0.59826	0.904608	615	0	-0.11282	0.904608	enriched	-0.11282	0.59707	not_significant
NonTargeting_226	1	0.40466	0.40457	0.999995	231	0	-0.1104	0.59534	0.59645	0.904608	614	0	-0.1104	0.904608	enriched	-0.1104	0.59534	not_significant
NonTargeting_82	1	0.40569	0.4056	0.999995	232	0	-0.113	0.59431	0.59522	0.904608	613	0	-0.113	0.904608	enriched	-0.113	0.59431	not_significant
NonTargeting_169	1	0.40603	0.40595	0.999995	233	0	-0.10907	0.59397	0.5948	0.904608	612	0	-0.10907	0.904608	enriched	-0.10907	0.59397	not_significant
NonTargeting_2	1	0.40707	0.40711	0.999995	234	0	-0.10795	0.59293	0.594	0.904608	611	0	-0.10795	0.904608	enriched	-0.10795	0.59293	not_significant
NonTargeting_329	1	0.40914	0.40939	0.999995	235	0	-0.10321	0.59086	0.59179	0.904608	610	0	-0.10321	0.904608	enriched	-0.10321	0.59086	not_significant
NonTargeting_381	1	0.41017	0.41055	0.999995	236	0	-0.10248	0.58983	0.59086	0.904608	609	0	-0.10248	0.904608	enriched	-0.10248	0.58983	not_significant
NonTargeting_24	1	0.41052	0.41095	0.999995	237	0	-0.099404	0.58948	0.59035	0.904608	608	0	-0.099404	0.904608	enriched	-0.099404	0.58948	not_significant
PTEN	6	0.41176	0.55416	0.999995	238	2	9.2854e-06	0.019495	0.06089	0.868912	42	2	9.2854e-06	0.868912	enriched	9.2854e-06	0.019495	not_significant
NonTargeting_41	1	0.41431	0.41459	0.999995	239	0	-0.089216	0.58569	0.58671	0.904608	606	0	-0.089216	0.904608	enriched	-0.089216	0.58569	not_significant
NonTargeting_421	1	0.41603	0.41629	0.999995	240	0	-0.088138	0.58397	0.58493	0.904608	605	0	-0.088138	0.904608	enriched	-0.088138	0.58397	not_significant
NonTargeting_411	1	0.4181	0.41833	0.999995	241	0	-0.085376	0.5819	0.58286	0.904608	604	0	-0.085376	0.904608	enriched	-0.085376	0.5819	not_significant
NonTargeting_327	1	0.41914	0.41955	0.999995	242	0	-0.083657	0.58086	0.58175	0.904608	603	0	-0.083657	0.904608	enriched	-0.083657	0.58086	not_significant
NonTargeting_79	1	0.4219	0.42223	0.999995	243	0	-0.081778	0.5781	0.57878	0.904608	602	0	-0.081778	0.904608	enriched	-0.081778	0.5781	not_significant
NonTargeting_389	1	0.42259	0.42289	0.999995	244	0	-0.080074	0.57741	0.57801	0.904608	601	0	-0.080074	0.904608	enriched	-0.080074	0.57741	not_significant
NonTargeting_8	1	0.42741	0.42752	0.999995	245	0	-0.074782	0.57259	0.57323	0.904584	600	0	-0.074782	0.904584	enriched	-0.074782	0.57259	not_significant
TAS2R1	6	0.43097	0.57236	0.999995	246	2	-0.084716	0.72365	0.74894	0.938576	701	1	-0.084716	0.938576	enriched	-0.084716	0.72365	not_significant
NonTargeting_136	1	0.43155	0.43152	0.999995	247	0	-0.068853	0.56845	0.5694	0.900625	598	0	-0.068853	0.900625	enriched	-0.068853	0.56845	not_significant
NonTargeting_118	1	0.43293	0.43299	0.999995	248	0	-0.067616	0.56707	0.56791	0.899858	597	0	-0.067616	0.899858	enriched	-0.067616	0.56707	not_significant
NonTargeting_42	1	0.43328	0.43335	0.999995	249	0	-0.067005	0.56672	0.56765	0.899858	596	0	-0.067005	0.899858	enriched	-0.067005	0.56672	not_significant
NonTargeting_216	1	0.43362	0.43368	0.999995	250	0	-0.066891	0.56638	0.56733	0.899858	595	0	-0.066891	0.899858	enriched	-0.066891	0.56638	not_significant
NonTargeting_370	1	0.43569	0.43597	0.999995	251	0	-0.065011	0.56431	0.56538	0.899858	594	0	-0.065011	0.899858	enriched	-0.065011	0.56431	not_significant
NonTargeting_227	1	0.43741	0.43772	0.999995	252	0	-0.062969	0.56259	0.5635	0.899858	593	0	-0.062969	0.899858	enriched	-0.062969	0.56259	not_significant
ABCC11	6	0.44177	0.58253	0.999995	253	2	0.061631	0.92153	0.92158	0.999995	786	0	0.061631	0.999995	enriched	0.061631	0.92153	not_significant
NonTargeting_196	1	0.44224	0.44231	0.999995	254	0	-0.054281	0.55776	0.55831	0.89729	592	0	-0.054281	0.89729	enriched	-0.054281	0.55776	not_significant
ANGPT2	6	0.44343	0.58422	0.999995	255	2	-0.016187	0.45809	0.59844	0.904608	501	1	-0.016187	0.904608	enriched	-0.016187	0.45809	not_significant
NonTargeting_324	1	0.44603	0.44601	0.999995	256	0	-0.046296	0.55397	0.55445	0.895879	590	0	-0.046296	0.895879	enriched	-0.046296	0.55397	not_significant
NonTargeting_490	1	0.45052	0.45046	0.999995	257	0	-0.040401	0.54948	0.54963	0.891294	588	0	-0.040401	0.891294	enriched	-0.040401	0.54948	not_significant
NonTargeting_55	1	0.45086	0.45072	0.999995	258	0	-0.040048	0.54914	0.54933	0.891294	587	0	-0.040048	0.891294	enriched	-0.040048	0.54914	not_significant
NonTargeting_485	1	0.45224	0.45224	0.999995	259	0	-0.0373	0.54776	0.54796	0.891294	586	0	-0.0373	0.891294	enriched	-0.0373	0.54776	not_significant
OR8A1	6	0.45334	0.5935	0.999995	260	2	-0.15553	0.11325	0.23719	0.890564	148	2	-0.15553	0.890564	enriched	-0.15553	0.11325	not_significant
NonTargeting_443	1	0.45397	0.45391	0.999995	261	0	-0.035653	0.54603	0.54646	0.89096	585	0	-0.035653	0.89096	enriched	-0.035653	0.54603	not_significant
NonTargeting_48	1	0.45431	0.45434	0.999995	262	0	-0.034532	0.54569	0.54596	0.89096	584	0	-0.034532	0.89096	enriched	-0.034532	0.54569	not_significant
SLC22A10	6	0.4556	0.59579	0.999995	263	1	0.18773	0.34505	0.49431	0.890564	389	2	0.18773	0.890564	enriched	0.18773	0.34505	not_significant
NonTargeting_164	1	0.45672	0.45684	0.999995	264	0	-0.032484	0.54328	0.54324	0.89096	583	0	-0.032484	0.89096	enriched	-0.032484	0.54328	not_significant
NonTargeting_468	1	0.45707	0.45711	0.999995	265	0	-0.032413	0.54293	0.54294	0.89096	582	0	-0.032413	0.89096	enriched	-0.032413	0.54293	not_significant
NonTargeting_386	1	0.4581	0.45797	0.999995	266	0	-0.030485	0.5419	0.54185	0.89096	581	0	-0.030485	0.89096	enriched	-0.030485	0.5419	not_significant
NonTargeting_222	1	0.45914	0.45906	0.999995	267	0	-0.029834	0.54086	0.5408	0.89096	580	0	-0.029834	0.89096	enriched	-0.029834	0.54086	not_significant
NonTargeting_385	1	0.46155	0.46135	0.999995	268	0	-0.027805	0.53845	0.53822	0.89096	579	0	-0.027805	0.89096	enriched	-0.027805	0.53845	not_significant
ANGPT1	6	0.46156	0.60141	0.999995	269	2	-0.17975	0.91644	0.91641	0.999995	782	0	-0.17975	0.999995	enriched	-0.17975	0.91644	not_significant
NonTargeting_395	1	0.4619	0.46186	0.999995	270	0	-0.027231	0.5381	0.53784	0.89096	578	0	-0.027231	0.89096	enriched	-0.027231	0.5381	not_significant
NonTargeting_337	1	0.46431	0.46428	0.999995	271	0	-0.0255	0.53569	0.53544	0.89096	576	0	-0.0255	0.89096	enriched	-0.0255	0.53569	not_significant
RIPK1	6	0.46484	0.60463	0.999995	272	2	0.086835	0.28782	0.44387	0.890564	330	2	0.086835	0.890564	enriched	0.086835	0.28782	not_significant
NonTargeting_5	1	0.465	0.46492	0.999995	273	0	-0.025292	0.535	0.53473	0.89096	575	0	-0.025292	0.89096	enriched	-0.025292	0.535	not_significant
ABCG2	6	0.46647	0.60605	0.999995	274	2	-0.21375	0.94	0.93968	0.999995	794	0	-0.21375	0.999995	enriched	-0.21375	0.94	not_significant
NonTargeting_202	1	0.46948	0.46907	0.999995	275	0	-0.017242	0.53052	0.53051	0.89096	573	0	-0.017242	0.89096	enriched	-0.017242	0.53052	not_significant
NonTargeting_266	1	0.47086	0.47055	0.999995	276	0	-0.015369	0.52914	0.52895	0.89096	572	0	-0.015369	0.89096	enriched	-0.015369	0.52914	not_significant
NonTargeting_215	1	0.47155	0.47125	0.999995	277	0	-0.014073	0.52845	0.52821	0.89096	571	0	-0.014073	0.89096	enriched	-0.014073	0.52845	not_significant
NonTargeting_70	1	0.4719	0.47154	0.999995	278	0	-0.014133	0.5281	0.5279	0.89096	570	0	-0.014133	0.89096	enriched	-0.014133	0.5281	not_significant
NonTargeting_185	1	0.47466	0.47459	0.999995	279	0	-0.0090684	0.52534	0.52543	0.890564	569	0	-0.0090684	0.890564	enriched	-0.0090684	0.52534	not_significant
NonTargeting_461	1	0.475	0.47492	0.999995	280	0	-0.0091398	0.525	0.52509	0.890564	568	0	-0.0091398	0.890564	enriched	-0.0091398	0.525	not_significant
NonTargeting_121	1	0.47534	0.47532	0.999995	281	0	-0.0088479	0.52466	0.52471	0.890564	567	0	-0.0088479	0.890564	enriched	-0.0088479	0.52466	not_significant
OR1A1	6	0.47545	0.61489	0.999995	282	2	-0.014171	0.33744	0.48764	0.890564	381	2	-0.014171	0.890564	enriched	-0.014171	0.33744	not_significant
NonTargeting_183	1	0.47569	0.47556	0.999995	283	0	-0.0084718	0.52431	0.52442	0.890564	566	0	-0.0084718	0.890564	enriched	-0.0084718	0.52431	not_significant
TAS2R12	6	0.47626	0.6156	0.999995	284	2	0.11065	0.36089	0.50788	0.890564	403	2	0.11065	0.890564	enriched	0.11065	0.36089	not_significant
NonTargeting_124	1	0.47741	0.47747	0.999995	285	0	-0.0043695	0.52259	0.52258	0.890564	565	0	-0.0043695	0.890564	enriched	-0.0043695	0.52259	not_significant
NonTargeting_114	1	0.47879	0.47876	0.999995	286	0	-0.0035009	0.52121	0.5211	0.890564	564	0	-0.0035009	0.890564	enriched	-0.0035009	0.52121	not_significant
NonTargeting_298	1	0.48017	0.48016	0.999995	287	0	-0.0026539	0.51983	0.51966	0.890564	563	0	-0.0026539	0.890564	enriched	-0.0026539	0.51983	not_significant
NonTargeting_173	1	0.48121	0.48107	0.999995	288	0	-0.0021991	0.51879	0.51854	0.890564	562	0	-0.0021991	0.890564	enriched	-0.0021991	0.51879	not_significant
NonTargeting_432	1	0.48293	0.48289	0.999995	289	0	-0.00013724	0.51707	0.51683	0.890564	561	0	-0.00013724	0.890564	enriched	-0.00013724	0.51707	not_significant
NonTargeting_162	1	0.48328	0.48317	0.999995	290	0	0.00078124	0.51672	0.51651	0.890564	560	0	0.00078124	0.890564	enriched	0.00078124	0.51672	not_significant
NonTargeting_350	1	0.48362	0.48351	0.999995	291	0	0.0021601	0.51638	0.51608	0.890564	559	0	0.0021601	0.890564	enriched	0.0021601	0.51638	not_significant
NonTargeting_470	1	0.48466	0.48461	0.999995	292	0	0.0026532	0.51534	0.51507	0.890564	558	0	0.0026532	0.890564	enriched	0.0026532	0.51534	not_significant
VEGFA	6	0.48599	0.6246	0.999995	293	2	0.053634	0.038217	0.10964	0.868912	60	3	0.053634	0.868912	enriched	0.053634	0.038217	not_significant
NonTargeting_236	1	0.48638	0.48624	0.999995	294	0	0.0051036	0.51362	0.51345	0.890564	557	0	0.0051036	0.890564	enriched	0.0051036	0.51362	not_significant
ABCC6	6	0.4868	0.6254	0.999995	295	2	0.48997	0.0048591	0.01973	0.609906	19	4	0.48997	0.609906	enriched	0.48997	0.0048591	not_significant
NonTargeting_402	1	0.48879	0.48874	0.999995	296	0	0.008539	0.51121	0.51107	0.890564	556	0	0.008539	0.890564	enriched	0.008539	0.51121	not_significant
NonTargeting_74	1	0.49017	0.48994	0.999995	297	0	0.010452	0.50983	0.50985	0.890564	555	0	0.010452	0.890564	enriched	0.010452	0.50983	not_significant
NonTargeting_105	1	0.49052	0.49035	0.999995	298	0	0.010654	0.50948	0.50955	0.890564	554	0	0.010654	0.890564	enriched	0.010654	0.50948	not_significant
NonTargeting_23	1	0.49259	0.49231	0.999995	299	0	0.013953	0.50741	0.50739	0.890564	553	0	0.013953	0.890564	enriched	0.013953	0.50741	not_significant
TAS2R38	6	0.49567	0.63379	0.999995	300	2	-0.12654	0.46238	0.60231	0.904608	504	2	-0.12654	0.904608	enriched	-0.12654	0.46238	not_significant
NonTargeting_103	1	0.49638	0.49608	0.999995	301	0	0.017535	0.50362	0.50378	0.890564	551	0	0.017535	0.890564	enriched	0.017535	0.50362	not_significant
NonTargeting_128	1	0.49707	0.4969	0.999995	302	0	0.018084	0.50293	0.50306	0.890564	550	0	0.018084	0.890564	enriched	0.018084	0.50293	not_significant
NonTargeting_108	1	0.49776	0.49757	0.999995	303	0	0.019294	0.50224	0.50242	0.890564	549	0	0.019294	0.890564	enriched	0.019294	0.50224	not_significant
TIMP1	6	0.49968	0.63783	0.999995	304	2	0.12308	0.16436	0.31541	0.890564	214	3	0.12308	0.890564	enriched	0.12308	0.16436	not_significant
VEGFB	6	0.50208	0.64029	0.999995	305	2	0.40606	0.0143	0.04733	0.827935	37	4	0.40606	0.827935	enriched	0.40606	0.0143	not_significant
NonTargeting_292	1	0.50259	0.50275	0.999995	306	0	0.023189	0.49741	0.49731	0.890564	547	0	0.023189	0.890564	enriched	0.023189	0.49741	not_significant
OR9A1	6	0.50367	0.6417	0.999995	307	2	0.16025	0.07421	0.17549	0.890564	96	3	0.16025	0.890564	enriched	0.16025	0.07421	not_significant
NonTargeting_210	1	0.50466	0.50471	0.999995	308	0	0.027753	0.49534	0.49492	0.890564	544	0	0.027753	0.890564	enriched	0.027753	0.49534	not_significant
NonTargeting_419	1	0.505	0.50495	0.999995	309	0	0.02823	0.495	0.49467	0.890564	543	0	0.02823	0.890564	enriched	0.02823	0.495	not_significant
NonTargeting_427	1	0.50534	0.50536	0.999995	310	0	0.028429	0.49466	0.49434	0.890564	542	0	0.028429	0.890564	enriched	0.028429	0.49466	not_significant
NonTargeting_174	1	0.50845	0.50854	0.999995	311	0	0.032685	0.49155	0.49135	0.890564	541	0	0.032685	0.890564	enriched	0.032685	0.49155	not_significant
NonTargeting_308	1	0.51155	0.51149	0.999995	312	0	0.036066	0.48845	0.48837	0.890564	540	0	0.036066	0.890564	enriched	0.036066	0.48845	not_significant
NonTargeting_378	1	0.51224	0.51215	0.999995	313	0	0.035193	0.48776	0.48771	0.890564	539	0	0.035193	0.890564	enriched	0.035193	0.48776	not_significant
NonTargeting_287	1	0.51293	0.5128	0.999995	314	0	0.035815	0.48707	0.48694	0.890564	536	0	0.035815	0.890564	enriched	0.035815	0.48707	not_significant
NonTargeting_6	1	0.51569	0.51545	0.999995	315	0	0.038397	0.48431	0.48423	0.890564	533	0	0.038397	0.890564	enriched	0.038397	0.48431	not_significant
NonTargeting_159	1	0.51879	0.51854	0.999995	316	0	0.043325	0.48121	0.48107	0.890564	531	0	0.043325	0.890564	enriched	0.043325	0.48121	not_significant
NonTargeting_499	1	0.51983	0.51966	0.999995	317	0	0.044784	0.48017	0.48016	0.890564	530	0	0.044784	0.890564	enriched	0.044784	0.48017	not_significant
NonTargeting_494	1	0.52086	0.52065	0.999995	318	0	0.048075	0.47914	0.47911	0.890564	528	0	0.048075	0.890564	enriched	0.048075	0.47914	not_significant
NonTargeting_110	1	0.52121	0.5211	0.999995	319	0	0.049388	0.47879	0.47876	0.890564	526	0	0.049388	0.890564	enriched	0.049388	0.47879	not_significant
NonTargeting_479	1	0.5219	0.52185	0.999995	320	0	0.049771	0.4781	0.47808	0.890564	525	0	0.049771	0.890564	enriched	0.049771	0.4781	not_significant
NonTargeting_495	1	0.52224	0.5222	0.999995	321	0	0.049752	0.47776	0.47777	0.890564	524	0	0.049752	0.890564	enriched	0.049752	0.47776	not_significant
